Valor Arriendo,Valor_Arriendo_SM,Area Construida,Estrato,latitud,longitud,dist_transmilenio_cercana_m,dist_bus_cercana_m,num_farmacias_120m,num_colegios_120m,num_transmilenio_120m,num_bus_120m,dist_farmacia_cercana_m,dist_supermercado_cercano_m,dist_via_principal_m,num_universidades_300m
2500000,1.9230769230769231,90.0,4.0,4.6794535,-74.0829183,360.109263320091,436.1241486040476,1.0,1.0,1.0,1.0,262.76995336579216,333.9208939267186,153.73093843722594,1.0
1250000,0.9615384615384616,36.0,,4.65298,-74.07679,379.85859847580934,120.84166159646018,1.0,1.0,1.0,1.0,127.88850286791904,411.3677103259627,1498.1291144125382,1.0
8000000,6.153846153846154,300.0,6.0,4.7069515783,-74.0828919411,1300.1390490593028,153.50365085603752,1.0,1.0,1.0,1.0,970.9854403834702,733.8049870756051,531.0773920467444,1.0
2000000,1.5384615384615385,113.6,5.0,4.64669,-74.08517,732.1193205281274,95.9873658891285,1.0,1.0,1.0,1.0,393.29300814417803,328.1211361570388,1248.0146384854802,1.0
3700000,2.8461538461538463,76.0,,4.675901,-74.125822,797.8645648228461,67.33539484093357,1.0,1.0,1.0,1.0,424.1429563024248,551.9338591730877,295.34753869685267,1.0
4500000,3.4615384615384617,92.0,4.0,4.64259544,-74.088540862,754.6856224540787,110.22125378030655,1.0,1.0,1.0,1.0,244.81253442862518,216.73523633539736,688.9018651127438,1.0
1950000,1.5,29.0,,4.68189409,-74.11537944,672.1739258302689,106.46430687855906,1.0,1.0,1.0,1.0,279.9021819383382,106.31324796993347,92.62363789212112,1.0
1800000,1.3846153846153846,35.0,,4.656310081481934,-74.11212158203125,434.92698147185445,79.02827681128697,2.0,1.0,1.0,1.0,53.799437089962815,57.7540568117408,613.0856420474439,1.0
9500000,7.3076923076923075,189.0,,4.707333088,-74.083687504,1206.0426721154784,237.8216969829068,1.0,1.0,1.0,1.0,909.7045116916182,658.3509571361989,553.5791068308025,1.0
16000000,12.307692307692308,285.0,,4.69229,-74.09074,460.40920302877134,149.91584030292412,1.0,1.0,1.0,1.0,317.0409643550097,280.45129178674625,1224.729232762669,1.0
2200000,1.6923076923076923,72.0,,4.67307,-74.10992,582.7196982680618,189.3991051880686,1.0,1.0,1.0,1.0,115.64120735818125,178.94725535972992,517.3966303587225,1.0
2800000,2.1538461538461537,104.05,4.0,4.64243,-74.08869,730.0178055459153,114.3350907547012,1.0,1.0,1.0,1.0,235.4641903595603,237.69496147638188,664.9549357588083,1.0
3850000,2.9615384615384617,145.0,4.0,4.702544689178467,-74.08045196533203,1126.5330823901827,48.020445503583346,1.0,1.0,1.0,3.0,799.8132564927747,263.60936258405945,195.67884357764422,1.0
4500000,3.4615384615384617,72.0,4.0,4.6471,-74.10564,251.31725867519955,91.25492506208845,1.0,1.0,1.0,1.0,541.6587252998003,465.4664889328355,227.49458452282897,1.0
3500000,2.6923076923076925,53.0,,4.66453,-74.11429,508.45979679950466,261.7041389059747,1.0,1.0,1.0,1.0,409.35543365864777,427.55508944271173,340.52422554427096,1.0
8000000,6.153846153846154,160.0,4.0,4.650898456573486,-74.11213684082031,432.8454663625557,293.69576908291225,1.0,1.0,1.0,1.0,232.73078070494313,172.31426448476407,569.2827651528136,1.0
1500000,1.1538461538461537,40.0,3.0,4.700276851654053,-74.11322021484375,871.3273477213575,175.36946339860646,1.0,1.0,1.0,1.0,251.65889529984307,302.83485989471944,947.0589299044136,1.0
2000000,1.5384615384615385,90.0,3.0,4.670446872711182,-74.08161926269531,850.3511233778909,103.15789932698401,1.0,1.0,1.0,1.0,353.8669291970775,144.27182762404684,810.7041631292891,1.0
2700000,2.076923076923077,87.82,4.0,4.689205646514893,-74.06744384765625,61.46944742077039,362.97179932336803,1.0,1.0,1.0,1.0,293.66423059221194,81.67510975578824,36.4275315048872,1.0
2000000,1.5384615384615385,45.0,4.0,4.694316864013672,-74.0696029663086,290.70722597628406,295.295092637369,1.0,1.0,1.0,1.0,198.6801478926229,455.79027963614806,177.86065543169124,1.0
1400000,1.0769230769230769,40.0,4.0,4.663420433,-74.126086235,325.6697799818573,174.50576518906072,1.0,1.0,1.0,1.0,290.40487240311325,275.1597375780552,555.2235576564233,1.0
4600000,3.5384615384615383,64.0,,4.68725,-74.06444,27.05661566726384,220.3409637615575,1.0,1.0,1.0,1.0,107.08510014829287,79.05779221241198,65.68772954274284,1.0
4700000,3.6153846153846154,81.0,,4.69689,-74.11251,793.6722765281717,198.0708492907612,1.0,1.0,1.0,1.0,157.48416412144473,80.41019581776938,690.3420540275827,1.0
3800000,2.923076923076923,92.0,4.0,4.649900436401367,-74.1088638305664,244.97563673240725,164.10947947061533,1.0,1.0,1.0,1.0,322.9499001168287,337.9394364584254,235.60807618943727,1.0
2960000,2.276923076923077,88.0,,4.64444,-74.086,814.3981233947231,157.7970488942612,1.0,1.0,1.0,1.0,532.3925656755148,166.55353498136338,1036.7811992475,1.0
1500000,1.1538461538461537,52.0,,4.68653,-74.11271,1109.8215493301504,274.8079449236481,1.0,1.0,1.0,1.0,408.84545231075333,245.34165920833493,86.97487549443916,1.0
3011000,2.316153846153846,75.0,4.0,4.66431,-74.10941,272.6840851063021,39.982086264388215,1.0,1.0,1.0,1.0,442.31591585202284,592.5751237248794,48.464568043614584,1.0
2850000,2.1923076923076925,72.0,4.0,4.65944,-74.12234,426.77547152201885,420.95864069751525,1.0,1.0,1.0,1.0,488.1499546956358,420.88041931192834,1100.3890506122207,1.0
3000000,2.3076923076923075,77.0,4.0,4.64875,-74.10845,115.59121371965429,261.7467580348846,1.0,1.0,1.0,1.0,444.46056414805633,378.90908468882026,103.21115875186557,1.0
3000000,2.3076923076923075,100.0,4.0,4.663705825805664,-74.11463928222656,606.1843436934915,165.29423410498853,1.0,1.0,1.0,1.0,355.9166283655478,381.7735779685596,423.7889450752382,1.0
1700000,1.3076923076923077,55.0,4.0,4.69829,-74.08591,527.8885134108344,195.95364932833033,1.0,1.0,1.0,1.0,461.36253571347726,164.83806405030276,427.9081013682885,1.0
4700000,3.6153846153846154,89.0,5.0,4.664163,-74.1129044,522.6932585648079,205.1797013370609,1.0,1.0,1.0,1.0,526.7960124674872,531.365304832771,234.89160991069292,1.0
1600000,1.2307692307692308,50.0,,4.6862200000000005,-74.09407,123.21188476296201,102.87184076165256,1.0,1.0,1.0,1.0,310.17351900019696,207.37329226466323,1273.1260443616577,1.0
2000000,1.5384615384615385,140.0,3.0,4.6745577,-74.09173,435.4024851101789,506.70793700255416,1.0,1.0,1.0,1.0,37.67796250502686,329.5131393278831,404.4656289345082,1.0
1000000,0.7692307692307693,65.0,,4.676007,-74.09276,631.4951338006143,661.7459047882862,1.0,1.0,1.0,1.0,59.96601153014635,244.30086508434948,570.5412639174364,1.0
1550000,1.1923076923076923,37.0,,4.646133,-74.11761,672.5057724706367,650.2765293854084,1.0,1.0,1.0,1.0,930.1861044592282,698.6277811909039,640.1277848220499,1.0
3900000,3.0,62.0,5.0,4.662831,-74.11232,408.3389500926339,256.8517047721655,1.0,1.0,1.0,1.0,617.5761766008934,497.9843135283199,255.9199828029802,1.0
3400000,2.6153846153846154,58.0,4.0,4.6426,-74.09975,352.013728997524,157.38800604402238,1.0,1.0,1.0,1.0,258.7449504511822,232.79300184838448,287.7066356013564,1.0
4100000,3.1538461538461537,140.0,5.0,4.6460675,-74.1060794,281.1186003734502,198.81454457414216,1.0,1.0,1.0,1.0,535.7283398020735,573.4361162196941,263.3590677262008,1.0
1399980,1.0769076923076923,42.0,,4.64625,-74.11788,705.0311405018234,666.1376339950709,1.0,1.0,1.0,1.0,925.3199609766474,717.6042805474268,667.6327182714139,1.0
2820000,2.169230769230769,65.0,,4.6422764999999995,-74.0907071,586.7768231776928,83.38596733049988,1.0,1.0,1.0,1.0,107.70049485654198,398.3737355923547,467.24133302160794,1.0
4500000,3.4615384615384617,86.0,,4.66053,-74.06775,667.6435302243106,159.8566340297874,1.0,1.0,1.0,1.0,10.49448534480315,270.92230309018095,655.9623960558206,1.0
1800000,1.3846153846153846,65.0,3.0,4.674346852,-74.120928088,425.8298947583091,413.46953016071495,1.0,1.0,1.0,1.0,162.404867502069,43.87154561491459,223.52530691466006,1.0
2600000,2.0,80.0,4.0,4.671075820922852,-74.1089096069336,535.0565269086212,177.08418957498867,1.0,1.0,1.0,1.0,172.73191296117525,162.03400322444432,494.8218844624346,1.0
20000000,15.384615384615385,325.0,,4.6865217,-74.0988907,429.0738575349368,284.5875904572433,1.0,1.0,1.0,1.0,132.39325863152933,92.85563325950439,1169.5046084122023,1.0
2100000,1.6153846153846154,52.0,4.0,4.66512,-74.11413,440.9120815737448,212.491616898724,1.0,1.0,1.0,1.0,417.0968965113467,395.47927728320195,289.1863485442896,1.0
2900000,2.230769230769231,140.0,3.0,4.65286,-74.07675,370.1949056833011,114.59617942774238,1.0,1.0,1.0,1.0,140.34671169234497,423.7367441774376,1495.2755365340765,1.0
12000000,9.23076923076923,285.0,,4.70613,-74.09086,566.0803075293834,233.02918815201883,1.0,1.0,1.0,1.0,294.56775904954037,150.448501037487,586.9463779074197,1.0
3000000,2.3076923076923075,57.41,4.0,4.6502556800842285,-74.11280059814453,440.5925702666121,396.0490412519194,1.0,1.0,1.0,1.0,327.605328595669,247.98089269708078,571.1810529689491,1.0
26000000,20.0,272.0,3.0,4.70708,-74.10837,59.434298030975405,348.5768148220498,1.0,1.0,1.0,1.0,117.94661904284037,200.67351764065467,907.5270826850871,1.0
1500000,1.1538461538461537,35.0,,4.650658130645752,-74.08656311035156,915.2243971914747,213.0636169961121,1.0,1.0,1.0,1.0,122.97515354185619,180.2891036830401,1356.6627382266688,1.0
1400000,1.0769230769230769,43.0,,4.65298,-74.07679,379.85859847580934,120.84166159646018,1.0,1.0,1.0,1.0,127.88850286791904,411.3677103259627,1498.1291144125382,1.0
6500000,5.0,124.0,,4.64259,-74.10287,639.3793059174645,189.41882599416138,1.0,1.0,1.0,1.0,143.93012073560723,143.26188365685618,580.2014432956875,1.0
1250000,0.9615384615384616,65.0,3.0,4.679426670074463,-74.07820892333984,275.0117599347248,270.51003308119135,1.0,1.0,1.0,1.0,76.48329031480654,474.3692146928059,496.459300211231,1.0
28200000,21.692307692307693,387.68,,4.71179,-74.0961,288.7014556766158,14.634953248335979,1.0,1.0,1.0,2.0,135.45502465701148,8.479205707799952,255.84525861516943,1.0
11000000,8.461538461538462,235.0,3.0,4.659955024719238,-74.06761169433594,653.0212938509726,186.8027421563579,3.0,1.0,1.0,1.0,54.919140650133684,299.32948240405824,641.350788577617,1.0
7370000,5.6692307692307695,175.0,,4.6626739501953125,-74.1139907836914,587.2254152584709,108.63087011701957,1.0,1.0,1.0,1.0,437.7008633593209,470.9292497976504,424.3117340605877,1.0
1800000,1.3846153846153846,63.0,,4.67791,-74.07897,461.95047603814163,426.3398249794099,1.0,1.0,1.0,1.0,104.74617495574688,306.1528410997273,514.1116164214432,1.0
3800000,2.923076923076923,87.0,5.0,4.67344,-74.11468,332.85854205877655,240.4642305535063,1.0,1.0,1.0,1.0,345.02602625484786,465.4452974691403,102.38509969489604,1.0
220000000,169.23076923076923,52.0,,4.68738317489624,-74.0787582397461,265.227024158572,304.77176755400404,1.0,1.0,1.0,1.0,271.39331234074973,177.89708311090897,263.4938638307956,1.0
4100000,3.1538461538461537,140.0,5.0,4.6460675,-74.1060794,281.1186003734502,198.81454457414216,1.0,1.0,1.0,1.0,535.7283398020735,573.4361162196941,263.3590677262008,1.0
1350000,1.0384615384615385,52.0,3.0,4.6749,-74.09149,457.16337390286026,492.0362425955248,1.0,1.0,1.0,1.0,58.42435005432249,292.21203680161443,402.3666717269774,1.0
3689000,2.8376923076923077,103.5,5.0,4.69512,-74.06775,206.8546351809684,231.33860923094497,2.0,1.0,1.0,1.0,28.71387900379198,281.7286765624751,64.14072012998507,1.0
6500000,5.0,124.0,4.0,4.665481090545654,-74.12740325927734,214.3006892860391,43.23001943015542,1.0,1.0,1.0,1.0,182.06663024327747,155.1382897686301,301.6589950223178,1.0
3000000,2.3076923076923075,112.0,4.0,4.650543,-74.088766,1158.0540566268141,199.42552356175244,1.0,1.0,1.0,1.0,209.04392364234735,237.2444816174921,1145.1450925982697,1.0
1650000,1.2692307692307692,60.0,3.0,4.65426,-74.07423,502.39396211827653,181.4272710423021,1.0,1.0,1.0,1.0,32.426196524032626,339.54441657605713,1204.866966236925,1.0
1400000,1.0769230769230769,40.0,,4.65251,-74.07144,818.1376609610033,102.09649166932891,1.0,1.0,1.0,3.0,174.59870024458908,279.10688764878114,921.7866397669367,1.0
8000000,6.153846153846154,178.0,,4.671755,-74.070852,218.72992186121928,83.47168462375951,1.0,1.0,1.0,1.0,109.50109960749306,251.71740373014092,279.2525868588281,1.0
2000000,1.5384615384615385,53.0,3.0,4.69093,-74.09535,460.60079100403846,191.34403287117385,1.0,3.0,1.0,1.0,156.50128885911857,422.69327200321527,1271.7860348799047,1.0
1400000,1.0769230769230769,39.0,4.0,4.6716242,-74.1057775,880.2204961770841,80.02337155724678,1.0,1.0,1.0,2.0,106.30108489630473,63.27156122161631,829.6198078363622,1.0
4300000,3.3076923076923075,73.0,,4.651595115661621,-74.08389282226562,642.552638635012,40.702742720164565,1.0,1.0,1.0,1.0,413.157270890646,450.1921704418037,1661.7431058124478,1.0
7000000,5.384615384615385,158.0,,4.653862,-74.113719,140.85946555245508,273.68404538828423,1.0,1.0,1.0,1.0,215.62044508338056,213.35479288716022,911.3130009406617,1.0
6000000,4.615384615384615,118.0,5.0,4.663535118103027,-74.11225128173828,426.91288299242825,267.42191161045605,1.0,1.0,1.0,1.0,597.7689362504278,576.1999043832824,209.28623254784102,1.0
1800000,1.3846153846153846,110.0,3.0,4.68569,-74.10375,974.7229470446962,37.10007995635059,1.0,2.0,1.0,3.0,49.218504206371485,132.77370671519344,738.5905117129815,1.0
1750000,1.3461538461538463,42.0,,4.6510531,-74.1204606,537.9101493253493,352.54885601068725,1.0,1.0,1.0,1.0,646.9258730713722,916.245101686377,657.2823818678413,1.0
3300000,2.5384615384615383,56.0,4.0,4.664479,-74.109825,305.5968566217277,63.70792175434285,1.0,1.0,1.0,1.0,463.234763718535,568.4018658243026,30.574589948015284,1.0
2400000,1.8461538461538463,64.0,,4.6730504,-74.12331,718.8573675970803,119.10021265649043,1.0,1.0,1.0,1.0,186.47867787356893,318.5817910025413,106.58177822289224,1.0
3000000,2.3076923076923075,74.0,,4.6564965,-74.12843,849.7209862472264,92.45191655093875,1.0,1.0,1.0,2.0,611.5239386396073,145.40080113018902,392.0876296864269,1.0
2300000,1.7692307692307692,35.0,5.0,4.6648119999999995,-74.111496,440.54201519792593,155.29498136059294,1.0,1.0,1.0,1.0,473.64200652736065,545.928213754533,63.435438760603915,1.0
1690000,1.3,30.0,4.0,4.66874,-74.08489,605.3745267618808,306.49650647771404,1.0,1.0,1.0,1.0,89.58014264695747,294.3368688345163,602.9180163175597,1.0
1350000,1.0384615384615385,25.0,4.0,4.64730167388916,-74.08843994140625,1025.2361705202875,148.21495269387518,1.0,1.0,1.0,1.0,127.27819061818559,143.06266369729371,980.9685823561346,1.0
3350000,2.576923076923077,136.0,4.0,4.64419,-74.08202,387.7720565864692,72.67373379037728,1.0,1.0,1.0,2.0,471.83970957558836,511.14211214545355,1303.1483891694038,1.0
1350000,1.0384615384615385,60.0,3.0,4.673293590545654,-74.09469604492188,593.7083782099128,614.4537692373833,1.0,1.0,1.0,1.0,72.11959119322053,92.06373969634559,563.7858447021982,1.0
2200000,1.6923076923076923,60.0,4.0,4.6581716,-74.1214414,260.6240299350623,260.83537963120955,1.0,1.0,1.0,1.0,639.4165269347875,403.3309218982935,1084.0456100782776,1.0
2933000,2.256153846153846,65.0,,4.65943,-74.06679,569.0359859766281,175.57870416960188,1.0,1.0,1.0,1.0,66.83162022853263,228.9430045341614,557.5162203914206,1.0
4000000,3.076923076923077,110.0,6.0,4.707248687744141,-74.08244323730469,1243.314868733515,99.69146675203964,1.0,1.0,1.0,2.0,923.8645760808892,776.4513121989106,471.74662881993004,1.0
2000000,1.5384615384615385,27.0,,4.66411,-74.06867,630.0897551143245,8.606888909779707,1.0,1.0,1.0,2.0,245.55721039470015,262.8713954305568,819.2651518071809,1.0
4500000,3.4615384615384617,86.0,,4.66053,-74.06775,667.6435302243106,159.8566340297874,1.0,1.0,1.0,1.0,10.49448534480315,270.92230309018095,655.9623960558206,1.0
1590000,1.2230769230769232,30.0,4.0,4.66874,-74.08489,605.3745267618808,306.49650647771404,1.0,1.0,1.0,1.0,89.58014264695747,294.3368688345163,602.9180163175597,1.0
4100000,3.1538461538461537,140.0,5.0,4.6460675,-74.1060794,281.1186003734502,198.81454457414216,1.0,1.0,1.0,1.0,535.7283398020735,573.4361162196941,263.3590677262008,1.0
6000000,4.615384615384615,94.0,,4.649775981903076,-74.08493041992188,730.6063019587834,99.46582258102447,1.0,1.0,1.0,1.0,239.84277548185915,253.23534315055153,1456.8711506794102,1.0
2200000,1.6923076923076923,60.0,4.0,4.658859729766846,-74.12076568603516,326.65150056586725,262.58408542103473,1.0,1.0,1.0,1.0,585.4520103241463,296.8183807672611,1189.6494535012732,1.0
1650000,1.2692307692307692,60.0,,4.67952,-74.11448,570.6068197947216,276.89987035770196,1.0,1.0,1.0,1.0,105.67492191667003,236.79017055292127,347.4598679472373,1.0
6650000,5.115384615384615,194.0,,4.7073,-74.08366,1209.8911269513515,234.68880940015805,1.0,1.0,1.0,1.0,910.6904594500971,660.2428385516995,557.6694542868116,1.0
1850000,1.4230769230769231,85.0,3.0,4.6896461,-74.0968441,375.62069710485326,73.19779186022491,1.0,1.0,1.0,1.0,80.70583794030472,306.0493461846722,1199.4226537931956,1.0
3500000,2.6923076923076925,100.98,4.0,4.67102,-74.11228,247.7105392192707,172.11554743661515,1.0,1.0,1.0,1.0,236.52758768698584,104.61299306669575,173.7774478678988,1.0
1200000,0.9230769230769231,35.0,3.0,4.6731300000000005,-74.08082,742.8205741123818,96.26070681720991,1.0,1.0,1.0,1.0,86.93443186094116,157.7220073277231,734.9048790263604,1.0
20000000,15.384615384615385,340.0,4.0,4.648503303527832,-74.10943603515625,198.50519468681856,330.88775661056195,1.0,1.0,1.0,1.0,487.8513959038771,476.96331262730496,178.23998286473804,1.0
1850000,1.4230769230769231,32.0,4.0,4.696307182312012,-74.06916809082031,325.58622762990774,290.0724214230186,1.0,1.0,1.0,1.0,91.43919787758449,484.2470758181796,76.15392776153257,1.0
1600000,1.2307692307692308,35.0,4.0,4.6708173550000005,-74.110662137,351.6357665328177,251.71481160365755,1.0,1.0,1.0,1.0,147.03093189153407,69.32888652244385,312.52110559170217,1.0
2200000,1.6923076923076923,60.0,4.0,4.6581716,-74.1214414,260.6240299350623,260.83537963120955,1.0,1.0,1.0,1.0,639.4165269347875,403.3309218982935,1084.0456100782776,1.0
5500000,4.230769230769231,118.0,,4.660244941711426,-74.11106872558594,317.9902752884676,52.852023826512884,1.0,1.0,1.0,1.0,452.75475300413433,274.183535857331,280.4221315243426,1.0
6650000,5.115384615384615,194.0,6.0,4.7074902,-74.0837398,1196.3142510575246,244.74741537429858,1.0,1.0,1.0,1.0,912.9265339166867,658.0156900084271,535.5281736849779,1.0
3500000,2.6923076923076925,63.0,4.0,4.650740604,-74.112606764,410.0301614493032,344.1818011431248,1.0,1.0,1.0,1.0,270.1848333839433,191.22339110329878,593.2170862140928,1.0
2100000,1.6153846153846154,52.0,,4.675595304,-74.078574403,644.8423430945138,358.01426313277295,1.0,1.0,1.0,1.0,118.95119980956365,215.21738439945312,737.1353139840041,1.0
3900000,3.0,90.0,5.0,4.65262,-74.1073,512.1263870982301,91.36971358053503,1.0,1.0,1.0,2.0,112.74922071820342,195.99722913594363,272.12878267934394,1.0
6230000,4.792307692307692,178.0,3.0,4.698366165161133,-74.10911560058594,487.373756593798,60.44997880424662,1.0,1.0,1.0,1.0,189.19033524090534,58.599776896256415,445.1873847398433,1.0
1550000,1.1923076923076923,45.0,3.0,4.69033,-74.08548,116.57371811067877,468.6275823464648,1.0,1.0,1.0,1.0,414.1809066708098,167.34772333303883,987.5091878320762,1.0
1682300,1.2940769230769231,64.0,,4.67189,-74.13031,858.4451956384295,392.11231503383675,1.0,1.0,1.0,1.0,473.20720260940766,622.9433162584746,394.02350196856526,1.0
3500000,2.6923076923076925,88.0,3.0,4.65587,-74.07708,161.86662804128267,71.0874306444621,1.0,1.0,1.0,1.0,92.59540829032764,133.5757998750647,1528.2551173606175,1.0
1500000,1.1538461538461537,60.0,3.0,4.68631,-74.06458,78.43805847761149,127.45393184101627,2.0,1.0,1.0,1.0,14.513493717359292,56.49911896770347,40.701211888252,1.0
3000000,2.3076923076923075,95.0,4.0,4.65395,-74.10808,443.17820785286415,133.58218550434017,1.0,1.0,1.0,1.0,133.2252556764477,142.9507636388751,378.767672423903,1.0
2838200,2.1832307692307693,55.0,4.0,4.6964318,-74.069247,310.23780318901504,274.3784091120407,1.0,1.0,1.0,1.0,93.6509750224076,499.16080570232464,67.94635209564713,1.0
4400000,3.3846153846153846,92.0,4.0,4.641909122467041,-74.08787536621094,756.0053112542412,216.10914325941175,1.0,1.0,1.0,1.0,341.54838484304145,187.99260096226595,714.9112939241918,1.0
4400000,3.3846153846153846,95.0,,4.6538621,-74.1137188,140.88346341708646,273.6947894224709,1.0,1.0,1.0,1.0,215.63956560488444,213.33033716705737,911.2887322624345,1.0
1400000,1.0769230769230769,45.0,,4.7064900000000005,-74.10139,444.06855031847147,268.9582591723674,1.0,1.0,1.0,1.0,189.193701624135,219.07687870453654,271.48198996521455,1.0
3200000,2.4615384615384617,91.0,4.0,4.69989,-74.08586,703.2720096576692,365.37356174297355,1.0,1.0,1.0,1.0,432.72614828958666,321.77373177063146,413.31357127109817,1.0
3700000,2.8461538461538463,100.0,4.0,4.6578406999999995,-74.11131,534.4659703825671,88.6888702559538,1.0,1.0,1.0,1.0,209.5679398534597,158.63752243115607,446.33094834183623,1.0
2344000,1.803076923076923,80.0,,4.679625988006592,-74.0807876586914,332.3926492867007,464.6418305053036,1.0,1.0,1.0,1.0,108.41905343403388,348.33908707146935,237.2317498951619,1.0
1650000,1.2692307692307692,31.92,3.0,4.68915,-74.09173,450.6209809429239,164.32953708636626,1.0,1.0,1.0,1.0,210.59085695097326,86.31957498923093,1325.8820418257737,1.0
1300000,1.0,38.0,4.0,4.669430732727051,-74.12493133544922,721.9989941063252,162.76796485955106,1.0,1.0,1.0,1.0,183.8688925513071,292.2267890345487,218.20372279100803,1.0
2300000,1.7692307692307692,33.0,5.0,4.664818,-74.111496,441.02144503775304,154.63189334216128,1.0,1.0,1.0,1.0,473.0053346894936,545.4099563362804,63.07546460965889,1.0
2400000,1.8461538461538463,120.0,3.0,4.679844,-74.109566,992.0975273887705,223.30349752472557,1.0,1.0,1.0,1.0,99.99096789017756,151.8815806418503,711.5298884636532,1.0
2850000,2.1923076923076925,118.0,4.0,4.651028,-74.08615,874.3624409313745,229.26925112152148,1.0,1.0,1.0,1.0,181.94984211633343,236.19847990588954,1417.082325472462,1.0
6500000,5.0,127.0,,4.6540666,-74.10654,354.517280604874,188.25455193610745,1.0,1.0,1.0,1.0,205.24524040020572,311.3948455991369,231.30034468715291,1.0
3500000,2.6923076923076925,87.18,4.0,4.64091,-74.10185,556.2490648959832,210.84801794731808,1.0,1.0,1.0,1.0,283.2237396015959,257.35105373439944,584.5247191237312,1.0
1919500,1.4765384615384616,35.0,,4.6544787,-74.1179963,254.14499612582173,276.9925216332973,1.0,1.0,1.0,1.0,265.2559886869843,645.8515710298939,1106.7095136015373,1.0
1950000,1.5,90.0,3.0,4.6858900000000006,-74.09241,306.980172501531,94.27547054459461,1.0,1.0,1.0,1.0,183.88793325666626,259.36987968051716,1114.8293467208036,1.0
2240000,1.7230769230769232,50.0,3.0,4.658913,-74.1168272,551.659716968179,89.01551961155688,1.0,1.0,1.0,2.0,522.8417112643422,281.16142278890527,900.0451916901767,1.0
2951000,2.27,57.41,4.0,4.650467,-74.11262,432.8965872370012,365.4180170756762,1.0,1.0,1.0,1.0,297.6900442821325,221.331153022008,572.859765878844,1.0
3600000,2.769230769230769,130.0,3.0,4.6776,-74.09958,1133.349818657487,197.0782625021164,1.0,1.0,1.0,1.0,239.13101087270715,114.94552384357556,1274.6386543806227,1.0
1600000,1.2307692307692308,72.0,,4.7038092613220215,-74.10558319091797,133.98275852735944,321.09035855341995,1.0,1.0,1.0,1.0,273.06516157584093,251.02067010381117,447.42559877988566,1.0
6800000,5.230769230769231,80.0,4.0,4.64506,-74.10193,377.7495902118333,75.35855859097857,1.0,1.0,1.0,1.0,110.18483176589142,202.78293590059084,335.138786569458,1.0
1800000,1.3846153846153846,33.0,5.0,4.6633954,-74.112476,443.86915946119126,277.23187660069306,1.0,1.0,1.0,1.0,595.5957310962236,559.3802104032488,238.3028176946832,1.0
