Valor Arriendo,Valor_Arriendo_SM,Area Construida,Estrato,latitud,longitud,dist_transmilenio_cercana_m,dist_bus_cercana_m,num_farmacias_120m,num_colegios_120m,num_transmilenio_120m,num_bus_120m,dist_farmacia_cercana_m,dist_supermercado_cercano_m,dist_via_principal_m,num_universidades_300m
2000000,1.5384615384615385,35.0,4.0,4.65383,-74.05625,474.73091363774984,68.52916661960177,1.0,1.0,1.0,1.0,193.06697385781928,252.53483219953918,31.04654019657211,1.0
3300000,2.5384615384615383,69.0,4.0,4.7267121,-74.0432525,807.3508170076976,265.42715866592135,1.0,1.0,1.0,1.0,162.8538123242916,209.32950406657247,1066.1318393177721,1.0
13850000,10.653846153846153,124.19,6.0,4.693963,-74.051386,543.7874036650443,68.94744944611485,1.0,1.0,1.0,2.0,187.67912772384562,92.16957787594357,529.0271881528281,1.0
2838200,2.1832307692307693,55.0,4.0,4.6964318,-74.069247,310.23780318901504,274.3784091120407,1.0,1.0,1.0,1.0,93.6509750224076,499.16080570232464,67.94635209564713,1.0
9500000,7.3076923076923075,180.0,6.0,4.6501942,-74.0500485,1248.7748112792722,535.8025675505888,1.0,1.0,1.0,1.0,549.7390598651355,610.0227506732201,36.22711775155606,1.0
21000000,16.153846153846153,400.0,,4.694526672363281,-74.04849243164062,849.1661889791485,226.11271238367235,1.0,1.0,1.0,1.0,174.94490446654157,77.74366981298229,380.79250672650045,1.0
1950000,1.5,29.0,4.0,4.7258314,-74.0469916,407.82129833165357,241.6168707561362,1.0,1.0,1.0,1.0,140.30827444948784,155.52307227753096,844.2227136241196,1.0
1150000,0.8846153846153846,42.0,3.0,4.64904,-74.14472,1830.5388115276662,213.11816138358,1.0,1.0,1.0,1.0,378.68334243229003,340.6506566317216,198.63568540736432,1.0
4480000,3.4461538461538463,95.0,,4.70609188079834,-74.0391616821289,1683.9924530615658,239.6669812226478,1.0,1.0,1.0,1.0,264.6827250666704,223.96644958977956,208.35976906305171,1.0
2200000,1.6923076923076923,21.0,3.0,4.645837,-74.063059,267.7695743783639,218.81898524039974,1.0,1.0,1.0,1.0,74.84465991842023,77.34600591606888,198.52225196139202,1.0
4500000,3.4615384615384617,83.0,5.0,4.70329,-74.04999,492.4632455306983,135.7328075705583,1.0,1.0,1.0,1.0,155.0375867529298,143.45461274232835,256.5230235205059,1.0
4400000,3.3846153846153846,115.0,,4.68964,-74.07104,452.0688165394582,416.54282184866855,1.0,1.0,1.0,1.0,67.34524705489105,33.188711688708864,39.08279262251002,1.0
7300000,5.615384615384615,155.0,,4.681236,-74.047165,358.61960439610885,236.37356513578624,1.0,1.0,1.0,1.0,235.03249710153676,259.92424762578634,310.8498534455943,1.0
4000000,3.076923076923077,60.0,5.0,4.708068370819092,-74.05046844482422,575.6774954962807,199.41600304313712,1.0,1.0,1.0,1.0,190.0872360255832,229.47066186726525,204.15186687647895,1.0
1600000,1.2307692307692308,27.0,3.0,4.654558,-74.117455,199.86921142302867,218.21440212174082,1.0,1.0,1.0,1.0,206.42294523966217,585.2238495758239,1158.1948816688575,1.0
3980000,3.0615384615384613,88.0,5.0,4.67327,-74.11482,331.36328828949195,230.0086973538053,1.0,1.0,1.0,1.0,369.387696701184,467.0084093899563,78.17620609702914,1.0
2800000,2.1538461538461537,55.0,4.0,4.6307225,-74.06199,658.9784731873681,313.3680422158808,1.0,2.0,1.0,1.0,223.20405353618887,280.78883479437536,134.46503697774673,1.0
3800000,2.923076923076923,44.0,,4.663239479064941,-74.05735778808594,436.01772989201186,152.1611117394761,1.0,1.0,1.0,1.0,174.66605751910242,156.7842344594209,403.7210666030178,4.0
2400000,1.8461538461538463,70.0,4.0,4.62008,-74.06953,205.1178869479279,124.46288628079859,1.0,1.0,1.0,1.0,141.299921574805,176.67483340953362,185.02757078579143,1.0
4600000,3.5384615384615383,65.0,6.0,4.704408645629883,-74.04358673095703,1184.0232669830893,38.87295535853336,1.0,1.0,1.0,2.0,177.21435378468775,158.08421788092303,33.52775476948324,1.0
3750000,2.8846153846153846,75.0,,4.698862075805664,-74.0484390258789,770.577728816344,57.47266911461535,1.0,1.0,1.0,1.0,106.44110310340541,328.11661509651515,51.953172023427136,1.0
17000000,13.076923076923077,321.0,,4.6527,-74.05203,907.4216773100563,445.4550381655234,1.0,1.0,1.0,1.0,264.0946251144367,263.00566447979793,136.96085838655634,1.0
11300000,8.692307692307692,120.0,6.0,4.67935037612915,-74.05347442626953,682.9774065915738,288.04966107648397,1.0,1.0,1.0,1.0,273.35371308647615,280.36193547520134,251.41554129554285,1.0
2650000,2.0384615384615383,37.0,5.0,4.6996612548828125,-74.03038024902344,1311.0777545508786,133.75527339823003,1.0,1.0,1.0,1.0,121.85516716103169,122.18155840458581,138.21626389476813,1.0
16500000,12.692307692307692,285.0,6.0,4.709931373596191,-74.02791595458984,2411.8318847716146,108.50061787777872,1.0,1.0,1.0,1.0,217.64322567480698,226.4344628922149,79.34104601526793,1.0
7200000,5.538461538461538,147.0,,4.700687885284424,-74.0486831665039,749.3052365066045,84.45016691088944,1.0,1.0,1.0,2.0,136.7332671279512,384.04614330320993,248.0514158408865,1.0
14000000,10.76923076923077,178.0,,4.67511510848999,-74.0516357421875,825.6631860727434,57.81273990013703,1.0,1.0,1.0,2.0,148.61420314567596,202.8214989302662,738.5759843485116,1.0
5400000,4.153846153846154,153.0,6.0,4.68083,-74.05124,713.9473468976685,225.0589504098007,1.0,1.0,1.0,1.0,158.48413057577034,190.00905705789336,233.1226624528429,1.0
20000000,15.384615384615385,400.0,,4.6953,-74.04905,757.0150946403426,189.27312905607334,1.0,1.0,1.0,1.0,129.55879139993493,60.02105892549998,326.8579864907735,1.0
2966400,2.281846153846154,60.0,,4.70296,-74.04359,1195.992079653169,64.59142952956536,1.0,1.0,1.0,2.0,165.07143110629767,82.85345447659783,123.94292104004857,1.0
3692000,2.84,46.0,5.0,4.66379,-74.05439,769.5550928544988,38.741135115805776,2.0,1.0,1.0,2.0,5.9463217241250685,306.4803905087248,508.59503868293507,1.0
3600000,2.769230769230769,65.0,,4.70416,-74.03164,1656.0904178690791,117.28260636140979,1.0,1.0,1.0,1.0,543.224836055357,110.40586543552568,124.61951608489943,1.0
20000000,15.384615384615385,305.0,6.0,4.67161,-74.03959,1411.6086104154376,302.7932755738729,1.0,1.0,1.0,1.0,950.3569585290047,961.7502149490579,311.4915571020527,1.0
2300000,1.7692307692307692,39.0,,4.62084,-74.06985,245.54268375262342,199.9520284311303,1.0,1.0,1.0,1.0,76.49370129650882,184.5883718402166,252.62302394209797,1.0
20000000,15.384615384615385,196.75,,4.677326679229736,-74.0412368774414,763.9293122699611,463.216354902029,1.0,1.0,1.0,1.0,369.3475614258438,439.5621906678894,126.42845044460756,1.0
7500000,5.769230769230769,192.0,6.0,4.71202,-74.08268,1150.0493462552229,85.44451117825338,1.0,1.0,1.0,2.0,902.6849057494974,989.778517674182,177.90450851974649,1.0
6500000,5.0,136.0,,4.7034023255948085,-74.04276644820322,1280.8732110946032,33.63582978028214,1.0,1.0,1.0,4.0,208.64594535712718,127.0046109089813,66.44584716387632,1.0
7500000,5.769230769230769,157.0,6.0,4.70729398727417,-74.04031372070312,1577.374048947905,395.7710749733452,1.0,1.0,1.0,1.0,334.2376405617403,325.9627601687766,353.8958238615345,1.0
4000000,3.076923076923077,70.0,,4.67258,-74.05421,603.5828101576841,24.42046883891011,1.0,1.0,1.0,1.0,176.53741124882367,351.3559530581553,797.7541773009244,1.0
14000000,10.76923076923077,191.0,6.0,4.66466,-74.04866,1347.9034642327313,210.10534548084655,1.0,1.0,1.0,1.0,162.41792580119355,172.45190558062748,124.75742411538955,1.0
5700000,4.384615384615385,98.0,,4.65507,-74.05125,875.5228170857349,378.5961054260788,1.0,1.0,1.0,1.0,25.057688270515996,275.9457659718053,146.92406416886428,1.0
10000000,7.6923076923076925,281.0,6.0,4.70976,-74.02657,2468.582833149509,224.4612248256449,1.0,1.0,1.0,1.0,307.7235958438734,328.33989342017526,227.1251583486889,1.0
11000000,8.461538461538462,244.0,6.0,4.673475742340088,-74.04571533203125,1093.4739644489896,246.75802342617453,1.0,1.0,1.0,1.0,281.7729542516182,290.6880995861487,287.9595871714926,1.0
8483000,6.525384615384615,183.23,6.0,4.684691,-74.045864,201.5202711152479,185.6711565876949,1.0,1.0,1.0,1.0,225.3686457062913,163.42430919914003,73.62853108766186,1.0
10000000,7.6923076923076925,220.0,6.0,4.699460983276367,-74.04576110839844,1074.0474122693056,211.16433035363855,1.0,1.0,1.0,1.0,366.1169765094403,346.0813121450902,213.81617883747253,1.0
1400000,1.0769230769230769,40.0,,4.586730480194092,-74.10977935791016,905.5172497780295,228.1900444949864,1.0,1.0,1.0,1.0,358.2467484674206,47.59711257469189,238.08917094692976,1.0
620000000,476.9230769230769,87.0,6.0,4.75895,-74.06984,2683.12280725142,381.57665610907486,1.0,1.0,1.0,1.0,956.2448503718292,689.9832762311088,469.22756018847576,1.0
4000000,3.076923076923077,80.4,5.0,4.70785,-74.03224,2010.0881114889264,73.88234967498951,1.0,1.0,1.0,1.0,375.2550301968996,136.70970745263486,47.746920546866434,1.0
4643000,3.5715384615384616,130.0,6.0,4.7019429206848145,-74.02687072753906,1760.5409403315282,198.3113603505389,1.0,1.0,1.0,1.0,341.4363132799052,271.07005976212827,181.7485079087259,1.0
3229000,2.483846153846154,70.0,6.0,4.7005774,-74.0470357,911.8472964345314,266.99809842868643,1.0,1.0,1.0,1.0,281.3258033750905,466.68866339574106,287.19122274954367,1.0
2150000,1.6538461538461537,50.0,,4.706643,-74.031997,1893.4708445287463,168.43385396368157,1.0,1.0,1.0,1.0,387.35062139482284,58.537247598877414,95.88652827410449,1.0
15358000,11.813846153846153,200.0,,4.66088,-74.04792,1275.9153682233468,213.45686752109992,1.0,1.0,1.0,1.0,246.02259706710956,254.46695007521777,201.40597010109911,1.0
5400000,4.153846153846154,88.63,,4.68292,-74.05577,238.02130007674404,192.63199095733444,1.0,1.0,1.0,1.0,151.34161044859147,168.3347916057576,217.2026962750048,2.0
2900000,2.230769230769231,57.0,6.0,4.68011,-74.04034,597.4906195952819,158.69597972730332,2.0,1.0,1.0,1.0,70.01087608491432,453.8793075557547,70.1205122016199,1.0
4900000,3.769230769230769,208.0,6.0,4.68433,-74.04622,204.8088333510113,179.49198659346493,1.0,1.0,1.0,1.0,183.6605942189045,213.88731528022748,45.70124343399593,1.0
1400000,1.0769230769230769,57.0,,4.72882,-74.088090796,1082.0640849950905,1045.1429681493134,1.0,1.0,1.0,1.0,328.60527868926147,349.5224408490913,63.9070798570359,1.0
1350000,1.0384615384615385,29.0,,4.700995467,-74.100345676,138.87089302183398,297.8636859799246,1.0,1.0,1.0,1.0,103.77001676234666,121.05412990234605,197.2839098211505,1.0
2800000,2.1538461538461537,141.0,,4.670034,-74.057918,317.2741731456432,140.1574222990934,1.0,1.0,1.0,1.0,184.86499791244594,178.51252708880858,303.1328698384732,1.0
4500000,3.4615384615384617,147.72,5.0,4.692323684692383,-74.06166076660156,467.965079112196,124.72194323512788,1.0,1.0,1.0,1.0,103.27975760220056,161.5105458721173,436.7556047200711,1.0
3028000,2.329230769230769,60.0,,4.633415222167969,-74.09868621826172,405.17447060398445,339.4209671208678,1.0,1.0,1.0,1.0,354.14304171938704,335.26390166566705,715.7600502821543,1.0
3300000,2.5384615384615383,90.0,5.0,4.730791091918945,-74.06104278564453,1238.328988384763,502.06858952978814,1.0,1.0,1.0,1.0,426.85174770949357,453.29301345264014,886.6777930752424,1.0
4100000,3.1538461538461537,68.0,6.0,4.6927967,-74.048645,836.7879443654563,277.45299982487836,1.0,1.0,1.0,1.0,37.36441303147896,224.9717552799873,563.8064337298774,1.0
6700000,5.153846153846154,125.0,6.0,4.6772118,-74.04219,728.6656016888609,406.3597313499623,1.0,1.0,1.0,1.0,323.01607709015644,369.8117440380658,212.42842965892672,1.0
4400000,3.3846153846153846,115.0,,4.7083726,-74.08166,1114.1360395445345,61.72304351383733,1.0,1.0,1.0,3.0,801.2688516205931,890.4737322924727,323.3505446126034,1.0
1800000,1.3846153846153846,45.0,,4.6661754,-74.11736,551.5577165918991,176.5447663581055,1.0,2.0,1.0,1.0,165.30613307686244,211.45430948834695,514.8876229975084,1.0
10250000,7.884615384615385,210.0,,4.656259536743164,-74.04946899414062,1045.0380408801193,503.2511937282146,1.0,1.0,1.0,1.0,239.89723953080338,503.09013877204023,66.09040540869601,1.0
10000000,7.6923076923076925,170.0,6.0,4.675044059753418,-74.05601501464844,347.91753216884666,322.1364088053933,1.0,1.0,1.0,1.0,289.5625825914095,407.76693638895915,486.7691524232246,1.0
16500000,12.692307692307692,320.0,,4.673951148986816,-74.04244232177734,1064.203285056495,457.6385480759973,1.0,1.0,1.0,1.0,556.1219500226402,557.8009234440411,29.61917207097603,1.0
16500000,12.692307692307692,254.0,6.0,4.6628825,-74.0468786,1465.6016295408533,214.7268358488883,1.0,1.0,1.0,1.0,141.1519105026026,154.002457731384,25.0410291220201,1.0
4000000,3.076923076923077,100.0,,4.70223308,-74.04558378,994.8639981361819,265.20803876089076,1.0,1.0,1.0,1.0,208.8772305885398,264.19951788183397,238.41588456618447,1.0
11000000,8.461538461538462,120.0,6.0,4.67935037612915,-74.05347442626953,682.9774065915738,288.04966107648397,1.0,1.0,1.0,1.0,273.35371308647615,280.36193547520134,251.41554129554285,1.0
16500000,12.692307692307692,320.0,,4.673951148986816,-74.04244232177734,1064.203285056495,457.6385480759973,1.0,1.0,1.0,1.0,556.1219500226402,557.8009234440411,29.61917207097603,1.0
1850000,1.4230769230769231,32.0,4.0,4.696307182312012,-74.06916809082031,325.58622762990774,290.0724214230186,1.0,1.0,1.0,1.0,91.43919787758449,484.2470758181796,76.15392776153257,1.0
1900000,1.4615384615384615,61.0,,4.7262139320373535,-74.05612182617188,624.3306520623817,262.74318317561233,1.0,1.0,1.0,1.0,13.473101828082386,450.9412418939887,717.4211914549086,1.0
5800000,4.461538461538462,80.0,,4.67313,-74.05643,367.6268674189652,274.1044790644282,1.0,1.0,1.0,1.0,321.4768230296848,391.4275178664669,639.4205553741532,1.0
11000000,8.461538461538462,167.0,,4.67282,-74.05596,412.4389767652568,215.120547325648,1.0,1.0,1.0,1.0,271.15070027009983,352.08698430871414,653.936205067049,1.0
3800000,2.923076923076923,55.0,6.0,4.69228458404541,-74.04910278320312,789.3844787501438,211.81142581782805,2.0,1.0,1.0,1.0,100.7549427263763,243.37216980632775,635.3192202924065,1.0
30000000,23.076923076923077,360.5,6.0,4.66061,-74.04728,1334.8914767159526,287.7439092589612,1.0,1.0,1.0,1.0,295.1453591102954,301.2666739896074,183.35695469421205,1.0
20000000,15.384615384615385,256.0,6.0,4.667164325714111,-74.04987335205078,1162.900998736583,207.06449363892443,1.0,1.0,1.0,1.0,214.6198735844616,45.50654143902933,399.0393964893593,1.0
4500000,3.4615384615384617,86.0,,4.66053,-74.06775,667.6435302243106,159.8566340297874,1.0,1.0,1.0,1.0,10.49448534480315,270.92230309018095,655.9623960558206,1.0
8000000,6.153846153846154,110.0,6.0,4.6816126,-74.0559762,311.7571690929396,275.51034655148914,2.0,1.0,1.0,1.0,37.297772015963815,70.57296513245896,120.38403476157862,2.0
6500000,5.0,140.0,6.0,4.674781322479248,-74.04620361328125,958.0847316231439,147.28764066088027,1.0,1.0,1.0,1.0,139.6475067789761,183.40356880272952,404.2644253259888,1.0
7100000,5.461538461538462,82.0,,4.672019004821777,-74.04855346679688,1230.9651806086995,58.75523160799011,1.0,1.0,1.0,3.0,182.01804216701453,87.47845997185836,514.9735957242663,1.0
9500000,7.3076923076923075,150.0,6.0,4.65772,-74.05287,663.9542825705339,123.35156788503308,1.0,1.0,1.0,1.0,202.67206214626404,355.99933925485567,77.63742155742193,1.0
23500000,18.076923076923077,208.0,6.0,4.671104907989502,-74.04655456542969,1365.5285557689024,244.71551107519048,1.0,1.0,1.0,1.0,424.19241204048853,259.4492135904925,283.0087753753375,1.0
20000000,15.384615384615385,152.0,6.0,4.6654568942222,-74.04913933811,1273.8556513769145,193.2599757061906,1.0,1.0,1.0,1.0,235.2964916247937,169.35022221869238,218.6043949137611,1.0
2550000,1.9615384615384615,76.0,3.0,4.7532897482,-74.05686860173,1209.019159520523,31.843914911493318,1.0,1.0,1.0,3.0,291.2396515389347,145.61674012683437,33.724698037908624,1.0
21000000,16.153846153846153,320.0,,4.581751,-74.0770161,1208.4292453969722,931.5858948054611,1.0,1.0,1.0,1.0,655.2237029874,197.1375169715368,909.1569291482575,1.0
12000000,9.23076923076923,220.0,,4.6732282638549805,-74.04766082763672,1162.8218123326958,91.56610042112678,1.0,1.0,1.0,1.0,251.10943253939183,83.09597350425385,468.9242304257369,1.0
24000000,18.46153846153846,208.0,6.0,4.671104907989502,-74.04655456542969,1365.5285557689024,244.71551107519048,1.0,1.0,1.0,1.0,424.19241204048853,259.4492135904925,283.0087753753375,1.0
6500000,5.0,124.0,4.0,4.665481090545654,-74.12740325927734,214.3006892860391,43.23001943015542,1.0,1.0,1.0,1.0,182.06663024327747,155.1382897686301,301.6589950223178,1.0
16900000,13.0,240.0,6.0,4.6595168,-74.0536278,629.8482152963809,90.24436887306575,1.0,1.0,1.0,1.0,344.8430301935116,347.2306673039467,120.19130459353752,1.0
13200000,10.153846153846153,209.61,6.0,4.65534563,-74.04870173,1143.9685546780438,613.9769616298559,1.0,1.0,1.0,1.0,297.78899734746403,559.8944603973192,69.74972050605606,1.0
15300000,11.76923076923077,210.0,6.0,4.662365,-74.049052,1224.042489927175,44.10638789871757,2.0,1.0,1.0,2.0,113.11860969708368,125.86603238812911,40.35107060718714,1.0
4000000,3.076923076923077,100.0,6.0,4.700923442840576,-74.03939819335938,1148.6692522222038,358.26301655932986,1.0,1.0,1.0,1.0,191.10626195046993,229.4023003663802,316.5824674400164,1.0
2700000,2.076923076923077,60.0,2.0,4.6185173988342285,-74.0647201538086,618.3815098258954,141.3589904280086,1.0,1.0,1.0,1.0,443.58226893136157,140.47271438521605,350.0782564910376,1.0
21000000,16.153846153846153,504.67,,4.66877635,-74.04314064,1616.131441198447,116.053529977897,1.0,1.0,1.0,1.0,807.9270117430633,714.9475155435287,100.05172586434756,1.0
3100000,2.3846153846153846,47.0,6.0,4.652865954,-74.0518139283,917.6404181409076,458.64974312531587,1.0,1.0,1.0,1.0,268.1737785352817,273.89180264222864,107.46492204736124,1.0
1919500,1.4765384615384616,35.0,,4.6544787,-74.1179963,254.14499612582173,276.9925216332973,1.0,1.0,1.0,1.0,265.2559886869843,645.8515710298939,1106.7095136015373,1.0
5900000,4.538461538461538,129.0,,4.7026190757751465,-74.03553009033203,1354.889101615576,150.90274806644982,1.0,1.0,1.0,1.0,518.8758160285989,353.6746646398048,133.92192684810348,1.0
21500000,16.53846153846154,203.0,,4.66559993,-74.047840715,1411.266642717678,152.5985676182673,1.0,1.0,1.0,1.0,254.2275842738612,266.1491127221078,117.90499874388914,1.0
3229000,2.483846153846154,70.0,6.0,4.7005774,-74.0470357,911.8472964345314,266.99809842868643,1.0,1.0,1.0,1.0,281.3258033750905,466.68866339574106,287.19122274954367,1.0
2902000,2.232307692307692,86.84,5.0,4.69929,-74.05224,372.0313792790375,11.819059244250418,2.0,1.0,1.0,2.0,7.530149415923403,111.4360191783144,22.124076804992168,1.0
1200000,0.9230769230769231,35.0,,4.747377872467041,-74.02534484863281,1420.6581714073627,193.3630937709702,1.0,1.0,1.0,1.0,635.9593227292052,250.70759090184427,32.73846789735539,1.0
4500000,3.4615384615384617,56.0,6.0,4.669233,-74.044608,1556.6088700099783,37.451641878978215,1.0,1.0,1.0,6.0,645.0492807967419,558.601108444742,73.01908639748913,1.0
11300000,8.692307692307692,154.0,6.0,4.67860221862793,-74.053955078125,639.3577127028921,298.1240445839376,1.0,1.0,1.0,1.0,298.09683090600373,278.0133860028402,274.99579807152827,1.0
14000000,10.76923076923077,345.0,6.0,4.65724,-74.05103,866.0775166054459,317.35496866634594,1.0,1.0,1.0,1.0,223.2739947297662,414.7838572362177,269.5399253850511,1.0
1600000,1.2307692307692308,30.0,3.0,4.663784103,-74.062240227,138.40029228345236,2.895594475986471,1.0,1.0,1.0,1.0,122.6406032437066,209.24786338092318,129.38038232030812,6.0
1150000,0.8846153846153846,55.0,2.0,4.695030689239502,-74.16734313964844,2443.331339521842,39.95774504583832,1.0,1.0,1.0,2.0,2413.4933515949433,665.0193518000792,172.21120367885106,1.0
6200000,4.769230769230769,164.0,,4.714264,-74.0821,1112.7342317520881,289.39812323001564,1.0,1.0,1.0,1.0,898.3189573025471,996.4935219323928,262.08271340462653,1.0
8500000,6.538461538461538,123.0,,4.6737485,-74.05753,282.6814846288796,245.52244385035553,1.0,1.0,1.0,1.0,439.93691146818554,324.9451004701672,531.764122690615,1.0
2200000,1.6923076923076923,40.0,4.0,4.7176685,-74.061554,1053.3812198300686,189.66374830179575,1.0,1.0,1.0,1.0,185.30814933656632,182.51229631537257,408.30079311786096,1.0
800000,0.6153846153846154,10.0,,4.577433,-74.12012,172.7874511704228,377.10579062177044,1.0,1.0,1.0,1.0,40.90385505732412,84.31101726916282,222.3936710796818,1.0
3500000,2.6923076923076925,100.98,4.0,4.67102,-74.11228,247.7105392192707,172.11554743661515,1.0,1.0,1.0,1.0,236.52758768698584,104.61299306669575,173.7774478678988,1.0
8200000,6.3076923076923075,172.0,6.0,4.6535648,-74.0533271,734.6266464295985,278.4844222239761,1.0,1.0,1.0,1.0,163.3369556642005,90.26808601865903,258.3097517021286,1.0
2780000,2.1384615384615384,53.0,4.0,4.725360870361328,-74.05911254882812,966.1989987875019,458.05969383571204,1.0,1.0,1.0,1.0,357.64199573844485,163.82746273923453,476.9331749926584,1.0
10000000,7.6923076923076925,260.0,6.0,4.695625305175781,-74.04576873779297,981.5732658680141,166.74665349490658,1.0,1.0,1.0,1.0,234.25256457790695,236.54542796204328,158.13951879025328,1.0
15500000,11.923076923076923,290.0,,4.66663,-74.04715,1469.4924004598631,119.84018581596875,1.0,1.0,1.0,1.0,380.91234873165365,310.2297321073098,103.42228492596152,1.0
16000000,12.307692307692308,227.0,5.0,4.704291,-74.031706,1666.0943139725523,111.9342844462204,1.0,1.0,1.0,1.0,535.5850179554211,110.59691497111919,118.82472604327373,1.0
12000000,9.23076923076923,220.0,6.0,4.66069221496582,-74.04792022705078,1269.5122571119655,227.51984729417856,1.0,1.0,1.0,1.0,266.4808606461284,275.042598103925,180.64308804590115,1.0
17000000,13.076923076923077,192.0,6.0,4.6761484,-74.0438454,797.2630937525479,319.5878381883371,1.0,1.0,1.0,1.0,327.5817754829351,339.1100419754634,292.94233715393193,1.0
11400000,8.76923076923077,220.0,6.0,4.700438022613525,-74.02753448486328,1591.7719922422295,125.20676409048262,1.0,1.0,1.0,1.0,187.06920187275074,247.84601810439906,133.8489209954678,1.0
2700000,2.076923076923077,62.0,5.0,4.70234,-74.05366,249.23870320084725,156.89276356423716,1.0,1.0,1.0,1.0,220.99647643548533,72.10160685500453,332.0866372965914,1.0
6500000,5.0,117.0,,4.693006992340088,-74.03822326660156,264.0664336507351,216.69303462566575,1.0,1.0,1.0,1.0,590.3746352868402,198.18352138745624,229.20034268541505,1.0
15000000,11.538461538461538,324.0,5.0,4.70237,-74.0483,702.2203448618403,186.23571555118502,1.0,1.0,1.0,1.0,108.59874631689877,323.5107145712294,300.0020437328017,1.0
8950000,6.884615384615385,218.0,,4.65644,-74.04778,1229.9483364792811,654.6164328076622,1.0,1.0,1.0,1.0,420.89320328591765,686.7396308796153,133.23792026593875,1.0
3700000,2.8461538461538463,70.0,6.0,4.69768,-74.04968,627.5735070053154,132.69265655508408,1.0,1.0,1.0,1.0,83.5792161901476,208.96369005272285,92.33659276796494,1.0
1400000,1.0769230769230769,59.0,3.0,4.597392559051514,-74.10285186767578,449.77946737826034,158.6485660440563,1.0,1.0,1.0,1.0,12.867688345144202,232.44642295535328,1075.4108861368577,1.0
25000000,19.23076923076923,377.0,6.0,4.723251,-74.078718,487.6319298333602,601.9578815489648,1.0,1.0,1.0,1.0,816.3229776205623,721.7605043913334,425.5791597260225,1.0
18500000,14.23076923076923,303.0,6.0,4.6510603,-74.0483529,1349.592033408085,746.6680726025526,1.0,1.0,1.0,1.0,572.7169102053045,706.6946478826851,129.03194881920086,1.0
4261000,3.2776923076923077,88.0,6.0,4.68368,-74.05631,156.802121661658,111.26253593136796,1.0,1.0,1.0,1.0,103.41709650736126,226.6232653799622,318.67225529045135,2.0
9500000,7.3076923076923075,110.7,,4.7033367,-74.0328803,1517.2907234146905,85.79962041603592,1.0,1.0,1.0,2.0,571.8886777523593,52.00001684242713,13.437043429601239,1.0
24000000,18.46153846153846,330.0,5.0,4.70351,-74.0517,304.70711183934435,281.9828428152779,1.0,1.0,1.0,1.0,140.84224680511815,200.76151863366812,290.28594163538156,1.0
9400000,7.230769230769231,280.0,,4.65056689500005,-74.048960445,1321.6674064111887,661.3350072703271,1.0,1.0,1.0,1.0,583.7547737145931,677.2957423274714,129.75675411106795,1.0
2500000,1.9230769230769231,35.0,5.0,4.699114,-74.030533,1254.2644003692044,99.82093167591421,1.0,1.0,1.0,2.0,122.80827378002975,116.90839977718139,98.0551664915048,1.0
4261000,3.2776923076923077,87.0,6.0,4.68368,-74.05631,156.802121661658,111.26253593136796,1.0,1.0,1.0,1.0,103.41709650736126,226.6232653799622,318.67225529045135,2.0
35000000,26.923076923076923,363.0,6.0,4.652503,-74.049005,1210.5217481682205,742.2453966282857,1.0,1.0,1.0,1.0,402.6312386714576,570.0122723294107,98.66273362654904,1.0
15000000,11.538461538461538,465.0,6.0,4.6657962,-74.045733,1637.6756420718339,68.99605767266253,1.0,1.0,1.0,3.0,378.13967902558977,402.9512975987729,49.62525912592532,1.0
18000000,13.846153846153847,377.78,6.0,4.7174088,-74.0281561,2618.0350336099023,102.36431392704256,1.0,1.0,1.0,1.0,131.1498695764133,143.356126520447,61.00716779941998,1.0
6200000,4.769230769230769,108.0,,4.68601,-74.05415,59.224178430835735,102.8236215555176,5.0,1.0,1.0,1.0,64.1000603396053,241.71898248657567,65.96323503769942,1.0
2225000,1.7115384615384615,32.0,5.0,4.703636169433594,-74.03181457519531,1595.46711074386,109.79510921095483,1.0,1.0,1.0,1.0,518.4654688060344,75.65549066083425,69.25282112692577,1.0
4366000,3.3584615384615386,87.0,6.0,4.68368,-74.05631,156.802121661658,111.26253593136796,1.0,1.0,1.0,1.0,103.41709650736126,226.6232653799622,318.67225529045135,2.0
2150000,1.6538461538461537,55.0,5.0,4.6975,-74.06561,491.23152083882354,323.7043895535298,1.0,1.0,1.0,1.0,327.0062040079525,397.0072624718996,371.41748681835986,1.0
25000000,19.23076923076923,490.0,,4.6758619951,-74.0440308741,826.6828622365144,315.7625769849786,1.0,1.0,1.0,1.0,350.63737580611206,321.6270620818306,285.15260584138156,1.0
9500000,7.3076923076923075,125.0,6.0,4.69407,-74.0518,501.64791154359216,108.90582223838871,1.0,1.0,1.0,1.0,177.825998409403,125.0504813347074,526.1369784140793,1.0
1900000,1.4615384615384615,39.0,4.0,4.660585472925,-74.13442119494,734.8671729832271,28.71836566406034,1.0,1.0,1.0,1.0,263.8628539787396,356.98153985438114,48.645468454602714,1.0
2130000,1.6384615384615384,59.96,5.0,4.76148,-74.05675,1379.2555060914308,684.5574052468704,1.0,1.0,1.0,1.0,639.0976696157742,609.0614997489255,591.9180846879889,1.0
7550000,5.8076923076923075,105.0,,4.6923322677612305,-74.04180908203125,410.96355579631364,314.8478876844391,1.0,1.0,1.0,1.0,285.02229430520504,429.5903437839163,353.828481879744,1.0
4500000,3.4615384615384617,90.0,,4.727652072906494,-74.062744140625,1328.0529087145046,210.51993738412256,1.0,1.0,1.0,1.0,43.14337599955316,65.42961550427037,500.3898972777,1.0
