Valor Arriendo,Valor_Arriendo_SM,Area Construida,Estrato,latitud,longitud,dist_transmilenio_cercana_m,dist_bus_cercana_m,num_farmacias_120m,num_colegios_120m,num_transmilenio_120m,num_bus_120m,dist_farmacia_cercana_m,dist_supermercado_cercano_m,dist_via_principal_m,num_universidades_300m,Cuartos,Banos,Garajes
2700000,2.076923076923077,62.0,5.0,4.70234,-74.05366,249.23870320084723,156.89276356423716,1.0,1.0,1.0,1.0,220.9964764354853,72.10160685500453,332.0866372965914,1.0,1.0,2.0,1.0
6500000,5.0,117.0,,4.693006992340088,-74.03822326660156,264.0664336507351,216.69303462566572,1.0,1.0,1.0,1.0,590.3746352868402,198.18352138745624,229.20034268541505,1.0,3.0,3.0,2.0
3700000,2.8461538461538463,70.0,6.0,4.69768,-74.04968,627.5735070053154,132.69265655508408,1.0,1.0,1.0,1.0,83.5792161901476,208.96369005272285,92.33659276796494,1.0,1.0,2.0,2.0
1400000,1.0769230769230769,59.0,3.0,4.597392559051514,-74.10285186767578,449.77946737826034,158.6485660440563,1.0,1.0,1.0,1.0,12.867688345144202,232.44642295535328,1075.4108861368577,1.0,2.0,1.0,0.0
4261000,3.277692307692308,88.0,6.0,4.68368,-74.05631,156.802121661658,111.26253593136796,1.0,1.0,1.0,1.0,103.41709650736126,226.6232653799622,318.67225529045135,2.0,2.0,2.0,2.0
9500000,7.3076923076923075,110.7,,4.7033367,-74.0328803,1517.2907234146903,85.79962041603592,1.0,1.0,1.0,2.0,571.8886777523593,52.00001684242713,13.43704342960124,1.0,1.0,1.0,1.0
2500000,1.9230769230769231,35.0,5.0,4.699114,-74.030533,1254.2644003692044,99.8209316759142,1.0,1.0,1.0,2.0,122.80827378002977,116.9083997771814,98.0551664915048,1.0,1.0,1.0,1.0
6200000,4.769230769230769,108.0,,4.68601,-74.05415,59.224178430835735,102.8236215555176,5.0,1.0,1.0,1.0,64.1000603396053,241.71898248657567,65.96323503769942,1.0,3.0,2.0,2.0
2225000,1.7115384615384617,32.0,5.0,4.703636169433594,-74.03181457519531,1595.46711074386,109.79510921095483,1.0,1.0,1.0,1.0,518.4654688060344,75.65549066083425,69.25282112692577,1.0,1.0,2.0,1.0
4366000,3.3584615384615386,87.0,6.0,4.68368,-74.05631,156.802121661658,111.26253593136796,1.0,1.0,1.0,1.0,103.41709650736126,226.6232653799622,318.67225529045135,2.0,2.0,2.0,2.0
2150000,1.6538461538461535,55.0,5.0,4.6975,-74.06561,491.23152083882354,323.7043895535298,1.0,1.0,1.0,1.0,327.0062040079525,397.0072624718996,371.4174868183599,1.0,1.0,1.0,1.0
9500000,7.3076923076923075,125.0,6.0,4.69407,-74.0518,501.64791154359216,108.90582223838872,1.0,1.0,1.0,1.0,177.825998409403,125.0504813347074,526.1369784140793,1.0,3.0,3.0,2.0
1900000,1.4615384615384617,39.0,4.0,4.660585472925,-74.13442119494,734.8671729832271,28.71836566406034,1.0,1.0,1.0,1.0,263.8628539787396,356.98153985438114,48.64546845460272,1.0,2.0,1.0,0.0
7550000,5.807692307692308,105.0,,4.692332267761231,-74.04180908203125,410.9635557963136,314.8478876844391,1.0,1.0,1.0,1.0,285.02229430520504,429.5903437839163,353.828481879744,1.0,3.0,3.0,2.0
4500000,3.4615384615384617,90.0,,4.727652072906494,-74.062744140625,1328.0529087145046,210.51993738412256,1.0,1.0,1.0,1.0,43.14337599955316,65.42961550427037,500.3898972777,1.0,3.0,2.0,1.0
2537800,1.952153846153846,77.0,3.0,4.736202,-74.0328611,1795.330634181062,189.79726056055264,1.0,1.0,1.0,1.0,245.854534933649,279.56386927212475,88.38583449309857,1.0,2.0,2.0,1.0
1800000,1.3846153846153846,40.0,3.0,4.595587,-74.072604,614.950551647874,129.20695016825098,1.0,1.0,1.0,1.0,214.92233760758333,101.53223135746452,400.9597689081166,3.0,1.0,1.0,0.0
1300000,1.0,60.0,,4.59328,-74.09295,402.79939603979767,340.68468062726186,1.0,1.0,1.0,1.0,262.7881281611339,167.54937575398753,394.30473299592217,1.0,2.0,1.0,0.0
2800000,2.1538461538461537,40.0,,4.67418,-74.09062,349.3491201878236,377.2229026931151,1.0,1.0,1.0,1.0,166.15376715444117,244.16133022258916,277.61802809733763,1.0,1.0,1.0,1.0
1900000,1.4615384615384617,65.42,,4.656343936920166,-74.11711883544922,309.87166038841264,184.4230911919209,1.0,1.0,1.0,1.0,280.91801078460867,502.9444075986093,1077.3277433233566,1.0,3.0,2.0,1.0
5200000,4.0,55.0,,4.656447887420654,-74.05005645751953,978.1301540718454,435.1015337603298,1.0,1.0,1.0,1.0,197.9215798028829,451.9648007354056,134.45566109497304,1.0,2.0,1.0,1.0
2450000,1.8846153846153848,72.0,,4.7297626,-74.065414,1063.712705523026,125.97959591935422,2.0,1.0,1.0,1.0,102.49608801189537,279.0745427164932,587.0764445081077,1.0,2.0,2.0,1.0
2300000,1.7692307692307692,157.0,3.0,4.5944543,-74.105675,658.5098086234179,141.96816157995264,1.0,1.0,1.0,1.0,347.9594144198073,296.08588036981735,626.1074420117792,1.0,3.0,2.0,1.0
9500000,7.3076923076923075,121.61,6.0,4.66509,-74.05154,1028.9373570783266,87.19545543710022,1.0,1.0,1.0,2.0,45.32222245352752,127.135135353775,376.9995636235206,1.0,1.0,2.0,2.0
8900000,6.846153846153846,154.0,6.0,4.67489,-74.04544,934.8426414659288,204.6084143481829,1.0,1.0,1.0,1.0,208.1199027012432,223.6692510331803,337.94782786921166,1.0,2.0,4.0,3.0
1650000,1.2692307692307692,31.0,4.0,4.63249,-74.06468,374.37357527110953,139.14450039320815,1.0,1.0,1.0,1.0,80.35014702078267,76.90933343337382,82.19662477928016,4.0,1.0,1.0,0.0
4850000,3.730769230769231,142.0,5.0,4.704576306,-74.058755786,499.0428840881041,366.9413634740598,1.0,1.0,1.0,1.0,96.95775025676,236.36639171132416,342.2413008956273,1.0,3.0,3.0,2.0
9500000,7.3076923076923075,137.0,,4.67866,-74.0413,636.3478414768149,318.5584550005248,1.0,1.0,1.0,1.0,226.92921651720016,364.0054968581379,227.5199128881799,1.0,2.0,3.0,2.0
4766000,3.666153846153846,87.0,6.0,4.68368,-74.05631,156.802121661658,111.26253593136796,1.0,1.0,1.0,1.0,103.41709650736126,226.6232653799622,318.67225529045135,2.0,2.0,2.0,2.0
9500000,7.3076923076923075,99.0,6.0,4.67425,-74.04648,1021.5212079641384,129.74454057239916,1.0,1.0,1.0,1.0,163.53891515940032,229.8978726687147,400.49600830030926,1.0,2.0,3.0,2.0
4300000,3.3076923076923075,53.0,6.0,4.6735148429870605,-74.05181121826172,843.4028329168746,26.85900115676659,1.0,1.0,1.0,1.0,17.758707321232674,116.20631867618368,882.1697250509872,1.0,1.0,1.0,2.0
7300000,5.615384615384615,115.0,6.0,4.67733,-74.04328,679.199439107536,288.8776857988192,1.0,1.0,1.0,1.0,230.31399688902937,291.1154643795487,331.92143391252614,1.0,2.0,2.0,2.0
4200000,3.230769230769231,87.0,6.0,4.686033248901367,-74.04396057128906,311.59718268531856,261.30206723003334,1.0,1.0,1.0,1.0,404.4071256713386,170.16590483656694,114.85453100463972,1.0,2.0,2.0,2.0
1000000,0.7692307692307693,55.0,,4.734543800354004,-74.08747100830078,552.0731908997452,431.907566463372,1.0,1.0,1.0,1.0,22.57993753491956,92.88762836759923,374.9485364825409,1.0,3.0,1.0,0.0
4000000,3.076923076923077,82.0,6.0,4.690773963928223,-74.04117584228516,260.87270719000736,197.28119385340756,1.0,1.0,1.0,1.0,420.62709653801966,344.8512998212252,167.7390241921861,1.0,2.0,3.0,2.0
6650000,5.115384615384615,126.0,6.0,4.656779766082764,-74.05008697509766,972.103956102554,425.5198831914193,1.0,1.0,1.0,1.0,221.89428500738285,466.7175146299836,153.56166750633673,1.0,2.0,3.0,3.0
4100000,3.1538461538461537,70.0,,4.716636657714844,-74.03423309326172,1974.0566914726728,190.3302600990378,1.0,1.0,1.0,1.0,182.7968924481961,221.9938306618389,181.35764033373013,1.0,2.0,2.0,1.0
5000000,3.8461538461538463,60.0,6.0,4.6645843,-74.0508739,1117.3624064759863,107.82858969676504,1.0,1.0,1.0,2.0,48.19491490846254,219.81032314495684,285.1700360081071,1.0,1.0,2.0,1.0
6100000,4.6923076923076925,140.0,,4.70122,-74.03742,1173.3950424938032,310.0923168556277,1.0,1.0,1.0,1.0,376.5883719349108,332.03041523312874,310.85232964958567,1.0,3.0,3.0,2.0
5250000,4.038461538461538,122.0,6.0,4.690812110900879,-74.04861450195312,821.2922416505005,279.3661813280231,1.0,1.0,1.0,1.0,81.0573199469969,380.7111804125979,575.9031726889965,1.0,2.0,3.0,2.0
9300000,7.153846153846154,158.0,5.0,4.685785293579102,-74.0357894897461,87.39815373862008,62.25434750416654,1.0,1.0,1.0,3.0,204.24816429651176,226.27054277590668,36.49448515704015,1.0,3.0,4.0,2.0
3000000,2.3076923076923075,55.0,6.0,4.67551,-74.04221,904.9474969656202,498.0780165181611,1.0,1.0,1.0,1.0,463.70372965984205,524.2855690946834,126.5190838980655,1.0,1.0,2.0,2.0
8850000,6.807692307692308,113.0,3.0,4.62139,-74.07748,156.84789388690658,63.16585169077113,1.0,1.0,1.0,1.0,96.38876578718298,96.04152884540636,56.72226164534632,1.0,3.0,2.0,2.0
4000000,3.076923076923077,18.0,6.0,4.677302837371826,-74.05313110351562,674.0654138212523,178.23737884989623,1.0,1.0,1.0,1.0,133.84492703780043,165.41099747304392,445.294867774458,1.0,1.0,1.0,0.0
4500000,3.4615384615384617,80.0,,4.67516,-74.04707,939.3870983005309,67.3046158260843,3.0,1.0,1.0,2.0,44.13466594822832,125.96807956084156,507.2974600633544,1.0,3.0,2.0,1.0
8000000,6.153846153846154,168.4,6.0,4.675972938537598,-74.05779266357422,138.60138939253466,100.42503648467398,1.0,1.0,1.0,1.0,507.1570184429887,202.14243668851387,300.5797929102983,1.0,3.0,2.0,3.0
2700000,2.076923076923077,37.32,5.0,4.698971748352051,-74.0306167602539,1236.3337193725358,91.26702269042582,1.0,1.0,1.0,2.0,133.0541927181282,99.8819140662552,89.62094362001399,1.0,1.0,1.0,1.0
4400000,3.3846153846153846,76.0,,4.6976337,-74.03363,915.9538147206736,79.10894829706508,1.0,1.0,1.0,1.0,193.52592729038224,167.8201655545788,61.68313029314496,1.0,2.0,3.0,2.0
1670000,1.2846153846153847,55.0,5.0,4.667304,-74.05931,142.40344688102414,102.2236722511889,1.0,1.0,1.0,1.0,63.5773728257406,108.94965938032637,175.4446023636844,1.0,1.0,1.0,1.0
1950000,1.5,39.0,3.0,4.604738,-74.07031,318.68374428602823,49.11539537969435,1.0,1.0,1.0,3.0,142.5918648065971,55.64686220974014,37.34343910580807,2.0,1.0,1.0,0.0
2550000,1.9615384615384612,91.0,,4.769349,-74.03252,1067.4232300189576,277.91602664563135,1.0,1.0,1.0,1.0,478.545212939933,342.4025331264696,224.02092492699893,1.0,3.0,2.0,1.0
4200000,3.230769230769231,77.0,6.0,4.686673164367676,-74.04357147216797,391.766834383518,178.74631553011358,1.0,1.0,1.0,1.0,449.3351389200898,221.63972178536483,76.21710050293287,1.0,2.0,3.0,2.0
3700000,2.8461538461538463,89.0,6.0,4.68615,-74.04399,323.3059945155452,252.91959564790804,1.0,1.0,1.0,1.0,400.58863347490353,166.65558074135006,101.77237102673637,1.0,2.0,2.0,2.0
6700000,5.153846153846154,140.0,6.0,4.7026327,-74.0392569,1334.576195248351,186.4569985405904,1.0,1.0,1.0,1.0,217.2686673876789,213.2997927198444,130.5537951484728,1.0,3.0,3.0,2.0
4900000,3.769230769230769,70.0,6.0,4.667470455169678,-74.04438018798828,1751.8087615990626,41.126425991646975,1.0,1.0,1.0,2.0,616.0503357039546,622.2176505085466,23.196921212509903,1.0,1.0,2.0,2.0
2400000,1.8461538461538465,43.0,3.0,4.6628,-74.06272,161.1580680058315,77.24890472312104,1.0,1.0,1.0,1.0,120.96603639249466,274.8698612374592,151.70302035407866,6.0,2.0,1.0,0.0
3500000,2.6923076923076925,62.0,6.0,4.69783,-74.04945,652.424968520742,103.21233104398274,1.0,1.0,1.0,1.0,53.58032319159335,226.19720971600063,75.12638761657107,1.0,2.0,2.0,1.0
2900000,2.230769230769231,73.0,5.0,4.6993560791015625,-74.05284881591797,314.40100686453377,46.32704237948883,2.0,1.0,1.0,2.0,58.26043688354491,43.57665295660553,33.78864956657214,1.0,2.0,2.0,1.0
7000000,5.384615384615385,93.0,,4.697641849517822,-74.04767608642578,849.8493855366074,127.8381143697745,1.0,1.0,1.0,1.0,169.57129783747249,357.57331304378306,30.703223344280893,1.0,2.0,2.0,2.0
1400000,1.0769230769230769,78.0,,4.592970848083496,-74.10978698730469,485.6857029320404,243.39485032718812,1.0,1.0,1.0,1.0,248.3415712786693,224.03365379776892,198.36532195582308,1.0,4.0,1.0,0.0
2950000,2.269230769230769,125.0,,4.68459,-74.04549,167.74587067229163,158.0238232023551,1.0,1.0,1.0,1.0,265.36561597780764,169.2896453060854,79.43339026793325,1.0,3.0,4.0,2.0
3550000,2.730769230769231,65.0,6.0,4.68205,-74.05662,231.0370609162,197.95153757648168,1.0,1.0,1.0,1.0,39.67685822210021,43.912282265089786,206.3283181840392,2.0,1.0,2.0,1.0
1750000,1.3461538461538465,25.0,3.0,4.6359011,-74.0682557,152.05844997826284,195.12872151773223,1.0,1.0,1.0,1.0,153.7938346369125,28.700619352860507,346.28401652021404,6.0,1.0,1.0,0.0
1700000,1.3076923076923077,33.0,4.0,4.720905303955078,-74.0396728515625,1309.113361860255,145.07449256352402,2.0,1.0,1.0,1.0,25.37296812876556,15.842373211290171,595.1332727912186,1.0,1.0,1.0,1.0
2800000,2.1538461538461537,90.0,5.0,4.720664978027344,-74.06681823730469,884.1667752232546,86.21421831978117,1.0,1.0,1.0,2.0,199.830365252665,147.0135022164247,360.40292961518,1.0,2.0,2.0,2.0
8500000,6.538461538461538,160.0,,4.66115,-74.05342,739.6133228401756,74.10663867331252,1.0,1.0,1.0,1.0,266.81007425619174,310.4800876188961,224.0194894245712,1.0,3.0,3.0,1.0
1600000,1.2307692307692308,23.0,,4.6450877,-74.06528,31.38180058434736,69.2613876685747,1.0,1.0,1.0,1.0,146.18356787577585,98.04840043280966,166.04721539915136,1.0,1.0,1.0,0.0
1450000,1.1153846153846154,26.0,4.0,4.628265,-74.09365,266.59469639673443,214.0674899788548,1.0,1.0,1.0,1.0,301.7855595354443,339.00664786680534,214.4609801577672,1.0,1.0,1.0,1.0
2950000,2.269230769230769,86.0,,4.664633,-74.13777,984.97331161039,210.9932470197392,1.0,1.0,1.0,1.0,466.2766817139101,212.3005079448031,231.33385614031533,1.0,3.0,2.0,1.0
2000000,1.5384615384615383,93.0,,4.7316008,-74.06387,1288.807684183897,384.5156230551963,1.0,1.0,1.0,1.0,367.69976636385553,385.3236446506806,821.0081943201843,1.0,3.0,2.0,1.0
1400000,1.0769230769230769,41.0,3.0,4.592711925506592,-74.137939453125,445.6391360814882,91.11513944891448,1.0,1.0,1.0,2.0,424.3008225836181,51.61112990131655,585.8486726326794,1.0,2.0,1.0,0.0
7000000,5.384615384615385,161.0,6.0,4.704229068,-74.041088207,1461.5075523035057,118.46289674899944,1.0,1.0,1.0,1.0,38.77821654206255,25.19134886217612,22.59786392267841,1.0,3.0,4.0,2.0
4573000,3.517692307692308,88.0,6.0,4.68368,-74.05631,156.802121661658,111.26253593136796,1.0,1.0,1.0,1.0,103.41709650736126,226.6232653799622,318.67225529045135,2.0,2.0,2.0,2.0
1100000,0.8461538461538461,40.0,3.0,4.598950386047363,-74.15776062011719,305.7706969536035,332.84085150029046,1.0,1.0,1.0,1.0,205.7766392165184,272.7255426320841,484.975101250205,1.0,2.0,1.0,0.0
4710000,3.623076923076923,105.24,,4.69907,-74.03523,984.08745917036,100.37334221093944,1.0,1.0,1.0,1.0,170.14844494700694,247.9510100224252,239.42478539439892,1.0,3.0,3.0,2.0
9500000,7.3076923076923075,140.0,6.0,4.6547,-74.05048,969.0510844543412,473.31043307725577,1.0,1.0,1.0,1.0,117.43987004989754,356.76758218515,64.90798249227738,1.0,3.0,2.0,2.0
3500000,2.6923076923076925,65.0,6.0,4.681836128234863,-74.05181121826172,585.9403341461159,189.2678935816584,1.0,1.0,1.0,1.0,262.8045224912741,197.83625461991733,123.34154624620932,1.0,1.0,2.0,2.0
4200000,3.230769230769231,60.0,6.0,4.681583404541016,-74.05250549316406,575.5943411132744,245.56959073451875,1.0,1.0,1.0,1.0,317.9646856937119,192.72057462443763,72.2765618687134,1.0,1.0,2.0,1.0
7200000,5.538461538461538,92.0,6.0,4.704408645629883,-74.04358673095703,1184.0232669830891,38.87295535853336,1.0,1.0,1.0,2.0,177.21435378468777,158.08421788092303,33.52775476948324,1.0,3.0,3.0,2.0
3800000,2.923076923076923,78.0,5.0,4.658447742462158,-74.05693817138672,248.71165580538943,127.2569336014362,1.0,1.0,1.0,1.0,107.60074542413707,140.1138488863591,339.8378609169978,2.0,2.0,3.0,1.0
10494337,8.072566923076923,165.0,6.0,4.655839443206787,-74.04981231689453,1013.2697392533156,479.5263764038799,1.0,1.0,1.0,1.0,186.0764366878769,451.6986443061946,69.60280358241815,1.0,2.0,3.0,4.0
7200000,5.538461538461538,120.0,6.0,4.67350435256958,-74.0497817993164,1060.0675949857482,88.05757364820117,1.0,1.0,1.0,1.0,62.93928111368271,102.16695632883362,694.1313127389615,1.0,3.0,3.0,2.0
4500000,3.4615384615384617,104.0,5.0,4.69401,-74.06328,437.7957093376941,69.52936089329373,1.0,1.0,1.0,1.0,101.96117032395344,113.99784650754206,399.00863704818295,1.0,2.0,3.0,2.0
2350000,1.807692307692308,44.0,,4.609759592,-74.07119198,123.84208877151735,89.4620134849643,1.0,1.0,1.0,2.0,147.00167208289835,122.6953081527356,83.86933744126337,1.0,2.0,2.0,0.0
10200000,7.846153846153846,171.49,6.0,4.675768446,-74.054334534,522.0388945603718,195.1011160243748,1.0,1.0,1.0,1.0,163.21465835124673,357.4550405285252,523.6286428154091,1.0,3.0,3.0,2.0
3000000,2.3076923076923075,52.0,6.0,4.69768,-74.03744,782.7315009927985,210.53677311016364,1.0,1.0,1.0,1.0,128.2367079987608,61.7485395764681,275.89877392931265,1.0,1.0,1.0,1.0
2995000,2.3038461538461537,55.0,6.0,4.67836,-74.05636,404.4506131659671,316.6641469730796,1.0,1.0,1.0,1.0,362.3521700661117,365.20879128765023,162.14758583233905,1.0,1.0,1.0,1.0
6000000,4.615384615384615,85.0,6.0,4.672001361846924,-74.04777526855469,1296.7710649673336,118.78627124051089,1.0,1.0,1.0,1.0,258.6934207659369,96.1278432838547,430.2198791208609,1.0,1.0,2.0,2.0
2639000,2.03,64.0,4.0,4.65072,-74.11259,412.97137005809,344.23210148544393,1.0,1.0,1.0,1.0,271.2963102594299,193.1736208561328,590.301123027624,1.0,3.0,2.0,1.0
1900000,1.4615384615384617,78.0,,4.7109886,-74.072092,120.9103739879921,121.12271893811668,2.0,1.0,1.0,1.0,66.45264948122266,81.26394887805434,10.694702234361682,1.0,2.0,2.0,2.0
4500000,3.4615384615384617,55.0,6.0,4.675572395324707,-74.04580688476562,864.6610964780937,129.62164734984518,1.0,1.0,1.0,1.0,152.34491904433247,144.57981826008756,411.4179430019705,1.0,1.0,1.0,0.0
1600000,1.2307692307692308,60.0,3.0,4.6075,-74.08234,252.6812197685452,83.34716061941754,1.0,1.0,1.0,2.0,251.08295064718072,237.11082156998972,130.12641473150856,1.0,3.0,2.0,1.0
1350000,1.0384615384615383,38.0,4.0,4.631739139556885,-74.06634521484375,174.25094315527923,24.09970976940297,1.0,1.0,1.0,5.0,45.07249869215471,63.98332225589936,148.98108741985482,11.0,1.0,1.0,0.0
3200000,2.4615384615384617,33.0,4.0,4.6677021980285645,-74.10574340820312,719.738947050921,102.87827977955504,1.0,1.0,1.0,1.0,114.48292878872384,188.5939373773576,595.1446053134789,1.0,1.0,1.0,1.0
4000000,3.076923076923077,80.0,5.0,4.648154,-74.05349,1167.7456587535382,92.32386589126892,1.0,1.0,1.0,1.0,369.5844504072854,337.58759710270465,203.6662327413124,1.0,3.0,3.0,1.0
9200000,7.076923076923077,168.0,5.0,4.6437373,-74.05544,1121.312112917316,186.1091269986653,1.0,1.0,1.0,1.0,442.78928704569375,462.9393981912432,154.01585042620997,1.0,3.0,3.0,2.0
1650000,1.2692307692307692,40.0,4.0,4.6608315,-74.13427,705.9808509703016,7.678080348565577,1.0,1.0,1.0,2.0,247.5522623564597,328.8569746974784,21.22154508445339,1.0,2.0,1.0,0.0
1300000,1.0,25.0,,4.691175,-74.06766,201.4564196146888,217.1037938997588,1.0,1.0,1.0,1.0,282.9349751591765,139.11666999587362,156.07252257117997,1.0,1.0,1.0,0.0
6500000,5.0,127.0,6.0,4.677262306213379,-74.04232788085938,717.7991331694186,390.0782492848755,1.0,1.0,1.0,1.0,307.6501327005993,355.53689737420024,228.71378867200647,1.0,2.0,2.0,2.0
10500000,8.076923076923077,137.0,,4.69771,-74.04423,1038.5549789273514,81.37978527814936,1.0,1.0,1.0,1.0,162.17864157789293,137.10575855441323,90.6855182265058,1.0,1.0,2.0,3.0
5500000,4.230769230769231,100.0,,4.706846237182617,-74.04163360595703,1424.2342281514684,295.1421268849394,1.0,1.0,1.0,1.0,297.9811202030312,279.193052079778,296.3837777684656,1.0,2.0,2.0,1.0
2000000,1.5384615384615383,46.0,6.0,4.693877696990967,-74.03799438476562,359.5257516517168,145.8887798454168,1.0,1.0,1.0,1.0,491.4742903462133,294.22221056462035,129.66462899437,1.0,1.0,1.0,1.0
6500000,5.0,124.0,,4.64259,-74.10287,639.3793059174645,189.41882599416135,1.0,1.0,1.0,1.0,143.93012073560723,143.26188365685618,580.2014432956875,1.0,3.0,3.0,2.0
6950000,5.346153846153846,111.0,6.0,4.705492973327637,-74.04784393310547,719.855183320105,36.42087745710914,1.0,1.0,1.0,2.0,186.74600548894983,229.9035588421705,28.52785134857579,1.0,3.0,3.0,2.0
5200000,4.0,70.0,6.0,4.67642,-74.04277,790.751604881617,387.72573676260976,1.0,1.0,1.0,1.0,345.45359837942607,406.3795540334561,243.6160219309916,1.0,2.0,2.0,1.0
8500000,6.538461538461538,166.7,6.0,4.704307556152344,-74.04232025146484,1324.6736167594838,20.183300576296475,1.0,1.0,1.0,2.0,174.60379662666003,19.178763169698275,10.84828703465401,1.0,4.0,5.0,4.0
4500000,3.4615384615384617,55.0,6.0,4.678323268890381,-74.05384826660156,636.1285519319803,275.07537058118504,1.0,1.0,1.0,1.0,267.64522844961783,255.70939210670775,307.3864168161887,1.0,1.0,2.0,1.0
4200000,3.230769230769231,152.0,4.0,4.64664888381958,-74.06021118164062,548.5187421084951,44.63360523518411,1.0,1.0,1.0,2.0,109.45879756127798,126.31406871356558,35.18447261913557,4.0,3.0,4.0,1.0
6850000,5.269230769230769,150.0,6.0,4.66916,-74.05019,1105.6657044834244,92.18507236615233,1.0,1.0,1.0,1.0,29.29365546025061,266.9380123006097,536.8900460303887,1.0,3.0,3.0,2.0
7500000,5.769230769230769,158.0,,4.6975847518,-74.0525507927,311.27107147426585,152.84510830958317,1.0,1.0,1.0,1.0,153.66082555170402,152.71010304151056,154.30616407015927,1.0,3.0,3.0,3.0
3000000,2.3076923076923075,66.0,6.0,4.696390083,-74.04217562,785.8008829152726,127.32962431885858,1.0,1.0,1.0,1.0,83.95730940879875,145.67899535777656,11.807473007565896,1.0,2.0,2.0,2.0
3500000,2.6923076923076925,46.0,6.0,4.68358,-74.04597,146.26216130488302,111.82391764228112,1.0,1.0,1.0,1.0,229.75309470716687,285.94242671771826,25.55169628367221,1.0,1.0,1.0,1.0
3250000,2.5,72.0,,4.678406238555908,-74.05496215820312,531.6411523698424,395.448700517858,1.0,1.0,1.0,1.0,356.5706008024721,376.9636967977133,240.4171645971124,1.0,1.0,2.0,1.0
1900000,1.4615384615384617,50.0,3.0,4.6466352,-74.0633837,250.25400779650104,134.43617095720123,2.0,1.0,1.0,1.0,79.32344466801491,98.01565896052134,268.3485945189567,1.0,1.0,1.0,1.0
1700000,1.3076923076923077,54.0,2.0,4.65067,-74.1504,1667.9535076038414,412.4206818754647,1.0,1.0,1.0,1.0,228.49650392005327,436.1942129726734,385.8193147320711,1.0,2.0,2.0,1.0
3000000,2.3076923076923075,90.0,5.0,4.71884,-74.04647,606.7402996987577,121.4150633148032,1.0,1.0,1.0,1.0,194.46160587866888,156.3990813691407,127.29143191238192,1.0,3.0,3.0,1.0
5900000,4.538461538461538,147.0,6.0,4.6596983117,-74.0528883306,713.2491265144308,141.6327255462767,1.0,1.0,1.0,1.0,401.1589220048881,408.618667033218,70.8466204964159,1.0,3.0,3.0,2.0
1450000,1.1153846153846154,70.0,,4.6709552,-74.1191928,512.5149911905849,367.6161075390434,1.0,1.0,1.0,1.0,347.24931293139275,348.3404658177931,397.9864235528463,1.0,3.0,2.0,0.0
1380000,1.0615384615384615,44.0,3.0,4.741161823272705,-74.08688354492188,195.5532838243993,202.2076928729984,1.0,1.0,1.0,1.0,214.753407710094,144.41070696235153,178.80577490411454,1.0,3.0,2.0,0.0
1900000,1.4615384615384617,126.0,2.0,4.700174808502197,-74.1308822631836,1039.2205485234676,258.4909512952908,1.0,1.0,1.0,1.0,91.66861447926696,185.584690860562,902.1261598008128,1.0,4.0,2.0,1.0
2900000,2.230769230769231,107.0,4.0,4.7224884,-74.060974,1066.018906588528,127.43955305494438,1.0,1.0,1.0,1.0,405.2702972734542,187.99476081717276,150.6933712983522,1.0,3.0,2.0,2.0
3650000,2.8076923076923075,82.17,,4.675322,-74.05937,71.74424895943385,37.024715873909685,1.0,1.0,1.0,1.0,332.2846554251772,60.98855547256282,286.97348096737176,1.0,1.0,2.0,1.0
2690000,2.069230769230769,51.0,,4.634533,-74.06381,409.173909417275,58.21644614431644,1.0,1.0,1.0,2.0,167.82700951937144,31.60860549109029,36.84070773390171,3.0,1.0,2.0,1.0
3500000,2.6923076923076925,74.0,4.0,4.6380768,-74.1022145,258.10450205695383,339.7486006715827,1.0,1.0,1.0,1.0,597.3602151869411,92.19227350033644,786.6918754751393,1.0,3.0,2.0,1.0
5500000,4.230769230769231,140.0,6.0,4.673421859741211,-74.05006408691406,1032.1165673192845,77.61021392140452,1.0,1.0,1.0,1.0,55.10037663429049,71.93934744577645,719.8500182568915,1.0,4.0,4.0,2.0
3200000,2.4615384615384617,136.0,4.0,4.650746822357178,-74.06221008300781,354.0127819688948,100.1890661038726,2.0,1.0,1.0,1.0,59.280472566750966,106.55623000212178,382.16780606347805,4.0,3.0,2.0,1.0
9100000,7.0,150.0,6.0,4.678262710571289,-74.05217742919922,805.5764262021405,115.86524366865018,1.0,1.0,1.0,2.0,106.03618776115528,94.4778302706372,429.6957613605619,1.0,2.0,3.0,3.0
3600000,2.769230769230769,58.0,4.0,4.629855,-74.08429,143.61228329445788,95.79572554174268,1.0,1.0,1.0,1.0,116.47956414582744,73.95154523135201,118.4028761539484,1.0,2.0,2.0,1.0
6700000,5.153846153846154,125.0,6.0,4.69494,-74.052,499.3885439698174,149.96047381567192,1.0,1.0,1.0,1.0,79.14684702950359,218.5877138069149,433.4481365441348,1.0,4.0,3.0,2.0
5500000,4.230769230769231,122.0,,4.71476626,-74.051309201,143.9452287307614,284.9650218270429,1.0,1.0,1.0,1.0,348.95463827673086,492.333643646256,450.2951264961776,1.0,3.0,3.0,2.0
11000000,8.461538461538462,150.0,,4.663491624,-74.05291676,929.5462713071254,119.50244763578496,1.0,1.0,1.0,1.0,161.38739935528145,257.38710382561374,370.462749232863,1.0,2.0,4.0,2.0
